latitud_accidente,longitud_accidente,tipo_accidente,gravedad,fecha_siniestro,cantón,provincia,clima,numero_victimas
-4.385479,-75.010244,choque,leve,2024-04-17 14:03:28,Cuenca,Loja,nublado,2
-2.533977,-75.018445,choque,leve,2023-02-28 21:14:49,Ambato,Loja,lluvia,2
1.062949,-78.942205,choque,leve,2023-04-10 17:35:01,Cuenca,Tungurahua,lluvia,2
-0.700053,-80.219208,atropello,fatal,2024-01-27 05:14:29,Cuenca,Azuay,nublado,2
-3.968983,-80.206452,colisión múltiple,leve,2025-10-27 09:25:47,Cuenca,Azuay,niebla,3
-3.529742,-77.880993,vuelco,fatal,2023-01-16 11:31:30,Santo Domingo,Azuay,lluvia,2
-4.821806,-79.235928,colisión múltiple,grave,2023-06-18 05:19:06,Guayaquil,Loja,niebla,5
1.018782,-77.535753,colisión múltiple,fatal,2023-03-04 07:35:34,Loja,Azuay,nublado,4
-1.947019,-75.399684,atropello,leve,2025-04-16 01:35:35,Cuenca,Azuay,soleado,2
-2.061024,-76.622555,atropello,leve,2023-03-28 17:01:03,Cuenca,Manabí,niebla,3
-0.5975,-75.776481,choque,leve,2023-08-06 23:04:22,Cuenca,Azuay,niebla,4
1.841995,-78.142685,choque,leve,2025-05-28 06:58:16,Cuenca,Azuay,niebla,5
-3.597721,-78.534996,choque,fatal,2024-08-02 16:40:26,Ambato,Loja,niebla,1
1.916498,-75.793789,choque,fatal,2023-10-05 02:47:30,Cuenca,Azuay,nublado,2
-1.643128,-75.587439,choque,leve,2025-11-24 07:54:21,Guayaquil,Azuay,soleado,1
-4.824772,-80.678963,atropello,grave,2023-01-26 14:44:41,Loja,Azuay,nublado,1
0.824759,-75.646091,vuelco,fatal,2023-12-15 11:34:01,Cuenca,Azuay,soleado,4
-4.159088,-76.200733,colisión múltiple,grave,2025-06-18 17:23:02,Loja,Azuay,soleado,5
1.72314,-80.559709,atropello,grave,2023-03-09 03:37:23,Cuenca,Loja,lluvia,4
-2.578466,-79.601219,atropello,fatal,2023-05-31 05:45:16,Guayaquil,Azuay,niebla,2
-2.898937,-76.169423,colisión múltiple,leve,2025-01-24 16:57:17,Cuenca,Azuay,lluvia,4
1.630031,-79.325254,colisión múltiple,leve,2025-01-16 18:46:09,Loja,Azuay,lluvia,3
-1.182578,-79.641103,vuelco,leve,2025-05-12 09:56:43,Cuenca,El Oro,nublado,3
-3.325226,-75.825533,choque,leve,2024-12-30 14:57:02,Loja,Manabí,nublado,2
-4.188825,-76.012476,colisión múltiple,fatal,2023-06-01 12:24:16,Cuenca,Loja,nublado,1
0.212463,-80.750346,atropello,leve,2023-04-26 18:32:06,Quito,Azuay,lluvia,5
1.788802,-79.912624,vuelco,leve,2025-12-03 23:26:42,Cuenca,Azuay,lluvia,3
-0.137923,-78.16125,colisión múltiple,grave,2025-04-09 09:39:37,Cuenca,Pichincha,niebla,4
-4.351541,-77.810556,colisión múltiple,grave,2024-10-23 00:51:27,Cuenca,Tungurahua,nublado,2
0.625925,-78.021916,vuelco,fatal,2024-07-09 20:23:14,Cuenca,Manabí,niebla,3
-0.222781,-78.771131,vuelco,fatal,2025-01-30 13:03:54,Cuenca,Azuay,soleado,5
-4.028541,-75.392363,choque,leve,2023-08-05 22:07:52,Cuenca,Azuay,nublado,3
0.406335,-76.867125,colisión múltiple,fatal,2023-07-20 16:54:02,Santo Domingo,Pichincha,niebla,1
-0.929913,-78.231089,vuelco,fatal,2023-05-15 07:45:26,Cuenca,Tungurahua,lluvia,5
-2.135611,-79.23393,colisión múltiple,leve,2025-02-14 02:43:44,Cuenca,Azuay,soleado,1
-4.615311,-80.895181,colisión múltiple,grave,2023-12-16 05:47:21,Cuenca,Pichincha,nublado,5
-1.01742,-77.648452,colisión múltiple,fatal,2025-09-05 03:46:16,Santo Domingo,Azuay,nublado,5
1.707116,-80.219666,choque,fatal,2023-04-17 16:30:29,Manta,Azuay,nublado,1
-1.246904,-80.12661,colisión múltiple,leve,2023-03-29 05:35:21,Loja,Pichincha,niebla,2
-4.925237,-75.658133,colisión múltiple,grave,2025-10-26 14:44:54,Loja,Manabí,niebla,3
-3.65512,-79.465128,atropello,leve,2025-03-23 05:28:55,Quito,Guayas,nublado,4
1.344974,-80.29159,atropello,grave,2024-12-04 04:10:06,Cuenca,Loja,lluvia,2
-2.741331,-80.662533,atropello,grave,2025-12-12 01:38:25,Cuenca,Pichincha,lluvia,3
-0.546769,-77.813189,atropello,grave,2025-12-18 09:47:08,Cuenca,Guayas,niebla,4
-0.33031,-79.677413,colisión múltiple,leve,2025-03-15 16:04:36,Cuenca,Azuay,nublado,4
-4.974998,-75.648791,choque,fatal,2025-10-06 07:58:40,Cuenca,Azuay,soleado,5
-1.858597,-77.717297,atropello,leve,2023-07-11 01:10:21,Ambato,Azuay,nublado,2
1.4287,-76.123839,atropello,leve,2023-06-21 09:54:31,Cuenca,Pichincha,soleado,1
-2.824426,-76.720843,choque,fatal,2024-06-17 16:11:48,Cuenca,Loja,soleado,1
-2.796559,-77.738189,colisión múltiple,leve,2023-11-12 03:34:55,Machala,Santo Domingo de los Tsáchilas,niebla,2
-2.620803,-80.723474,vuelco,fatal,2023-02-09 03:56:11,Ambato,Santo Domingo de los Tsáchilas,soleado,4
-1.246345,-80.390295,choque,leve,2024-01-04 04:13:25,Manta,Loja,lluvia,3
-0.470375,-78.805557,vuelco,fatal,2025-01-12 16:41:20,Loja,Manabí,lluvia,4
-2.443203,-75.822631,vuelco,fatal,2025-11-18 05:43:45,Santo Domingo,Azuay,niebla,2
0.828998,-78.096955,atropello,leve,2023-12-10 14:08:43,Ambato,Azuay,soleado,2
-0.683546,-76.577284,vuelco,leve,2025-02-23 10:05:50,Loja,Azuay,nublado,4
-0.283338,-80.438989,vuelco,fatal,2023-05-06 08:49:47,Cuenca,Guayas,lluvia,2
-0.039452,-75.833495,atropello,grave,2023-04-17 13:38:26,Cuenca,Azuay,soleado,4
-2.173212,-76.670191,vuelco,leve,2023-07-22 06:43:48,Quito,Tungurahua,lluvia,5
0.78688,-75.480837,vuelco,leve,2025-12-20 20:18:32,Manta,Azuay,niebla,3
-0.209906,-76.87396,atropello,fatal,2024-07-31 19:40:44,Cuenca,Azuay,soleado,1
-2.400224,-80.443867,colisión múltiple,leve,2023-02-01 11:59:42,Ambato,Loja,nublado,4
-1.173252,-75.279019,atropello,grave,2025-07-15 17:14:03,Cuenca,Azuay,soleado,1
0.053437,-79.199105,vuelco,leve,2025-03-04 00:20:51,Manta,Pichincha,niebla,1
-0.256761,-78.116315,vuelco,leve,2024-03-31 16:08:32,Cuenca,Azuay,soleado,5
-0.310484,-75.622174,atropello,grave,2023-07-23 16:49:47,Loja,Guayas,lluvia,3
1.433569,-77.49645,atropello,grave,2023-11-16 06:47:39,Cuenca,Azuay,nublado,2
-0.316882,-75.256618,atropello,leve,2023-03-13 19:38:28,Loja,Azuay,niebla,5
-3.246051,-80.596623,colisión múltiple,fatal,2023-11-26 14:53:32,Cuenca,Azuay,lluvia,3
1.596044,-76.792625,vuelco,leve,2024-06-17 12:29:59,Cuenca,Azuay,niebla,5
-0.988099,-80.745792,atropello,fatal,2024-03-28 13:08:39,Ambato,Azuay,niebla,4
-3.826672,-78.201488,colisión múltiple,grave,2024-07-25 20:07:11,Loja,Azuay,lluvia,2
0.818129,-76.381352,atropello,grave,2024-05-31 04:31:57,Cuenca,Loja,niebla,4
-3.206768,-77.78997,choque,fatal,2023-05-28 16:50:57,Loja,Azuay,soleado,3
0.443319,-80.741855,colisión múltiple,grave,2025-12-18 02:14:59,Cuenca,Tungurahua,nublado,1
-1.101239,-79.35804,choque,grave,2024-01-19 15:48:34,Ambato,Azuay,soleado,1
-1.898092,-79.459372,colisión múltiple,fatal,2025-11-04 10:41:04,Machala,Azuay,soleado,2
1.913112,-79.435321,colisión múltiple,leve,2023-10-08 10:56:53,Cuenca,Azuay,soleado,5
-2.284977,-75.381765,choque,grave,2023-10-01 11:58:57,Machala,Loja,lluvia,1
-0.101865,-79.113088,vuelco,grave,2023-07-28 01:03:36,Manta,Loja,nublado,1
-4.194913,-77.32904,atropello,leve,2025-03-26 04:04:07,Cuenca,Manabí,nublado,3
1.247877,-80.750289,choque,leve,2024-11-12 03:09:33,Cuenca,Azuay,lluvia,4
-3.061594,-75.337707,atropello,leve,2024-10-10 23:11:57,Cuenca,Azuay,nublado,5
0.522181,-79.401449,vuelco,fatal,2024-02-12 04:50:11,Cuenca,Azuay,niebla,2
-0.092385,-80.970528,colisión múltiple,fatal,2023-08-22 20:11:13,Cuenca,Pichincha,soleado,1
0.568709,-78.013265,colisión múltiple,grave,2025-12-02 14:12:19,Cuenca,Azuay,nublado,5
1.03129,-80.206462,vuelco,grave,2023-09-23 15:23:17,Cuenca,Loja,lluvia,2
-1.426403,-80.58191,colisión múltiple,grave,2023-04-17 02:00:39,Machala,Loja,soleado,1
-2.781545,-79.98296,choque,leve,2024-01-03 11:51:20,Ambato,Azuay,soleado,1
-4.084092,-78.429606,vuelco,grave,2025-09-16 15:02:42,Cuenca,Azuay,lluvia,1
-2.687654,-76.454513,vuelco,fatal,2024-11-03 16:32:20,Cuenca,Loja,niebla,5
-4.30994,-78.608619,vuelco,leve,2024-11-30 03:04:02,Cuenca,Azuay,lluvia,2
-4.589436,-75.966871,choque,grave,2025-03-12 19:26:14,Cuenca,Azuay,nublado,5
-2.191451,-80.077514,choque,fatal,2024-06-20 09:36:43,Cuenca,Loja,lluvia,5
-2.604708,-78.977579,colisión múltiple,fatal,2025-10-31 06:04:50,Loja,Azuay,nublado,5
-1.39074,-80.997393,colisión múltiple,fatal,2023-02-05 15:56:03,Santo Domingo,Azuay,nublado,1
-3.145373,-75.183298,colisión múltiple,grave,2024-07-29 08:12:41,Ambato,Loja,nublado,5
-4.089706,-79.433939,choque,fatal,2024-09-12 20:18:15,Cuenca,Azuay,lluvia,4
-2.979122,-75.583681,vuelco,grave,2025-04-05 00:36:03,Cuenca,Azuay,niebla,2
1.294911,-77.586715,choque,grave,2024-06-24 20:09:29,Loja,Loja,nublado,5
-1.963616,-80.470529,colisión múltiple,leve,2025-11-27 04:54:45,Loja,Loja,niebla,4
1.468868,-77.916681,choque,grave,2025-07-06 04:15:04,Cuenca,Manabí,niebla,5
1.93747,-79.486968,vuelco,fatal,2024-11-08 09:28:49,Loja,Loja,nublado,3
-1.247226,-77.504775,choque,leve,2023-10-03 15:46:48,Cuenca,Pichincha,soleado,3
1.596837,-75.597795,atropello,leve,2025-08-11 16:53:25,Ambato,Azuay,nublado,1
-4.636799,-80.714754,choque,grave,2025-03-23 23:57:35,Loja,Azuay,lluvia,1
-1.562205,-78.953306,colisión múltiple,grave,2024-06-20 02:21:22,Loja,Guayas,lluvia,1
-4.201287,-78.916154,colisión múltiple,leve,2023-07-27 11:31:10,Cuenca,Santo Domingo de los Tsáchilas,soleado,1
-2.714269,-79.043163,colisión múltiple,leve,2024-03-27 16:49:58,Cuenca,Loja,niebla,4
-3.176786,-78.056773,choque,leve,2024-02-08 03:21:24,Loja,El Oro,nublado,1
-1.122735,-76.520549,atropello,grave,2025-01-05 08:01:42,Cuenca,Azuay,soleado,5
-1.425457,-78.371886,colisión múltiple,fatal,2025-11-07 16:26:20,Quito,Azuay,niebla,3
-4.72568,-80.030584,choque,grave,2025-09-03 03:28:49,Quito,Azuay,soleado,2
-2.698993,-80.717203,atropello,leve,2025-11-27 21:34:59,Ambato,El Oro,niebla,3
1.704342,-78.725982,choque,fatal,2025-12-23 20:40:37,Cuenca,Loja,soleado,1
0.68687,-78.562471,atropello,leve,2023-01-26 07:44:59,Cuenca,Azuay,nublado,3
-3.037657,-78.058831,colisión múltiple,grave,2023-10-29 01:17:42,Cuenca,Azuay,nublado,4
0.254746,-76.171803,atropello,fatal,2023-12-19 05:39:28,Manta,Azuay,nublado,2
-4.601171,-76.923074,choque,leve,2024-06-13 18:26:13,Manta,El Oro,niebla,4
-1.900741,-76.669712,atropello,grave,2023-09-14 10:50:38,Santo Domingo,Pichincha,niebla,4
-4.838625,-76.651601,choque,grave,2023-04-02 08:20:26,Cuenca,Azuay,lluvia,1
-2.124927,-78.871569,atropello,leve,2025-11-13 22:18:30,Cuenca,Azuay,soleado,2
-2.126426,-78.782536,vuelco,grave,2025-07-13 18:33:31,Cuenca,Azuay,soleado,3
-2.899235,-76.664796,choque,fatal,2025-03-05 16:46:46,Guayaquil,Azuay,soleado,5
-3.194708,-76.14269,atropello,fatal,2025-04-10 06:07:03,Cuenca,Azuay,soleado,4
-2.476085,-78.241622,choque,grave,2024-06-28 04:16:08,Santo Domingo,Azuay,soleado,4
-3.822233,-78.466104,colisión múltiple,fatal,2023-10-24 19:40:15,Cuenca,Santo Domingo de los Tsáchilas,nublado,1
0.07613,-79.893469,vuelco,leve,2023-01-05 09:30:13,Cuenca,Manabí,lluvia,2
-1.473635,-75.209894,atropello,grave,2023-01-15 21:15:56,Cuenca,Tungurahua,soleado,2
-0.643774,-78.771946,atropello,grave,2023-12-24 17:15:29,Cuenca,Azuay,soleado,3
1.040935,-76.106482,vuelco,grave,2024-11-09 01:30:32,Loja,Azuay,lluvia,2
0.193193,-80.289379,atropello,leve,2023-06-10 18:06:36,Quito,Azuay,lluvia,2
-3.706639,-77.476076,vuelco,grave,2023-08-29 12:34:02,Machala,Loja,niebla,2
1.04376,-76.6955,choque,leve,2025-10-15 16:17:08,Cuenca,El Oro,lluvia,5
-2.207133,-80.901616,choque,leve,2025-04-26 08:48:31,Santo Domingo,Azuay,niebla,3
1.391925,-78.090805,atropello,fatal,2025-11-17 20:18:45,Cuenca,Manabí,soleado,3
-2.768915,-80.744526,vuelco,leve,2025-07-07 14:49:22,Machala,Loja,soleado,5
-1.400192,-80.856974,colisión múltiple,grave,2023-08-22 19:53:24,Cuenca,Loja,lluvia,3
-2.200146,-80.403544,colisión múltiple,leve,2023-11-18 07:31:09,Loja,Guayas,lluvia,4
-2.258821,-77.311725,choque,grave,2025-07-30 05:58:48,Santo Domingo,Azuay,lluvia,4
-4.239732,-75.962695,colisión múltiple,leve,2025-11-24 18:38:57,Santo Domingo,Santo Domingo de los Tsáchilas,nublado,3
1.881285,-79.692451,colisión múltiple,fatal,2025-06-24 03:15:57,Cuenca,Azuay,soleado,3
0.311108,-80.711357,atropello,fatal,2024-04-26 02:23:34,Loja,Guayas,niebla,5
-1.375267,-75.676806,atropello,grave,2023-08-21 14:30:40,Quito,Tungurahua,nublado,3
-0.453541,-79.36094,colisión múltiple,grave,2025-07-19 10:07:28,Santo Domingo,Loja,niebla,2
1.642729,-79.643357,atropello,fatal,2025-02-04 20:22:37,Loja,Guayas,lluvia,5
-2.195354,-78.605746,choque,leve,2025-11-01 16:49:18,Loja,Azuay,soleado,2
-3.069947,-75.319372,vuelco,grave,2024-05-10 01:21:40,Manta,El Oro,lluvia,4
0.621043,-76.007696,vuelco,leve,2024-09-11 22:58:56,Cuenca,Loja,niebla,5
-4.446539,-77.39427,choque,fatal,2025-03-16 18:00:05,Quito,Azuay,soleado,4
1.293273,-78.512973,vuelco,grave,2023-09-05 18:45:42,Guayaquil,Loja,nublado,4
1.006956,-78.970135,colisión múltiple,fatal,2023-08-12 13:16:30,Cuenca,Tungurahua,niebla,5
0.986073,-79.132359,choque,grave,2023-07-07 12:25:12,Loja,Loja,lluvia,3
1.920265,-80.760329,vuelco,grave,2024-09-10 21:00:57,Manta,Loja,niebla,2
1.619949,-80.941648,choque,fatal,2025-12-17 00:41:45,Ambato,Tungurahua,nublado,2
-3.694976,-76.272861,atropello,fatal,2023-12-17 23:28:37,Guayaquil,Azuay,lluvia,3
1.305653,-76.034629,colisión múltiple,grave,2024-01-18 17:20:32,Cuenca,Pichincha,niebla,1
-2.479755,-80.343831,atropello,leve,2023-12-09 16:13:33,Cuenca,Azuay,nublado,2
-4.158555,-75.105378,atropello,grave,2024-10-06 22:08:29,Santo Domingo,Guayas,lluvia,3
1.223411,-79.878662,vuelco,leve,2025-12-08 08:00:57,Cuenca,Azuay,nublado,5
0.206747,-80.706892,vuelco,leve,2023-05-26 18:53:11,Cuenca,Tungurahua,nublado,3
0.810345,-77.298964,vuelco,fatal,2023-11-13 18:36:46,Cuenca,Tungurahua,nublado,4
-2.688019,-76.677962,atropello,fatal,2024-08-07 04:05:16,Cuenca,Loja,lluvia,5
0.209932,-80.044145,vuelco,grave,2025-07-20 03:15:55,Manta,El Oro,lluvia,2
1.387486,-77.046468,atropello,grave,2024-07-07 08:22:13,Ambato,Azuay,niebla,3
-1.178606,-77.028328,atropello,grave,2025-02-02 17:20:21,Cuenca,Pichincha,soleado,4
0.112814,-78.733275,atropello,grave,2023-10-22 07:31:50,Cuenca,Azuay,nublado,3
-0.919801,-77.175629,vuelco,leve,2025-09-03 17:33:36,Cuenca,Loja,niebla,1
-4.850296,-77.077065,choque,fatal,2023-07-12 04:36:50,Cuenca,Azuay,lluvia,2
-0.591704,-75.842954,atropello,leve,2025-08-07 06:13:25,Loja,Azuay,niebla,2
-3.491191,-79.360056,colisión múltiple,fatal,2024-12-12 21:38:20,Quito,Manabí,niebla,2
-3.399032,-75.111658,vuelco,leve,2024-06-13 10:02:49,Cuenca,Azuay,nublado,3
1.928049,-80.602453,colisión múltiple,leve,2023-02-25 05:19:18,Cuenca,Loja,lluvia,1
0.411965,-80.231778,vuelco,fatal,2025-10-15 15:34:05,Loja,Azuay,niebla,5
-0.479784,-78.591249,vuelco,grave,2024-06-18 13:18:34,Loja,Santo Domingo de los Tsáchilas,nublado,4
0.623363,-80.549581,atropello,grave,2025-12-14 01:23:50,Cuenca,Pichincha,soleado,2
-1.512679,-80.300562,choque,fatal,2024-11-21 00:02:32,Ambato,Pichincha,soleado,5
-0.13083,-75.846701,choque,grave,2023-12-17 15:20:28,Loja,El Oro,niebla,4
0.801694,-77.354959,colisión múltiple,grave,2025-12-16 00:14:46,Cuenca,Azuay,nublado,1
-1.671309,-76.442144,colisión múltiple,leve,2025-05-04 09:57:09,Cuenca,Azuay,soleado,2
-1.153066,-76.542282,atropello,fatal,2025-04-09 06:19:59,Loja,Azuay,nublado,1
1.290596,-75.625662,colisión múltiple,fatal,2023-07-14 08:06:58,Loja,Santo Domingo de los Tsáchilas,nublado,3
-4.769267,-80.000802,choque,grave,2023-06-23 18:31:38,Quito,Azuay,nublado,4
0.085419,-76.865667,vuelco,leve,2024-12-30 08:57:37,Santo Domingo,Azuay,niebla,4
1.78247,-77.443045,choque,fatal,2024-09-16 17:44:57,Cuenca,Loja,soleado,5
-4.251401,-75.722125,vuelco,grave,2023-01-29 23:04:50,Cuenca,Azuay,nublado,2
-2.673017,-76.759869,vuelco,leve,2025-02-19 16:22:49,Cuenca,Azuay,soleado,1
-1.540182,-80.150082,choque,leve,2023-08-09 17:23:10,Ambato,Azuay,nublado,1
-3.181401,-75.09171,atropello,fatal,2025-03-17 14:57:45,Ambato,Manabí,lluvia,1
1.222208,-76.825511,colisión múltiple,leve,2025-06-18 15:10:39,Loja,Azuay,niebla,1
-3.53662,-77.529865,colisión múltiple,grave,2025-04-11 23:13:16,Cuenca,Azuay,niebla,4
-0.915598,-79.070862,vuelco,grave,2024-12-09 16:12:51,Cuenca,Azuay,lluvia,1
1.999461,-78.635795,colisión múltiple,fatal,2024-05-13 05:32:43,Santo Domingo,Santo Domingo de los Tsáchilas,nublado,4
0.157328,-80.297058,vuelco,leve,2025-02-25 21:48:57,Santo Domingo,Manabí,niebla,1
-4.67546,-75.876318,vuelco,leve,2023-09-19 10:44:25,Machala,El Oro,nublado,1
-0.935488,-80.428514,atropello,grave,2023-09-13 09:50:15,Cuenca,Tungurahua,niebla,1
-3.314447,-76.104942,colisión múltiple,fatal,2025-05-01 06:40:07,Ambato,Azuay,lluvia,1
-3.620428,-76.175578,atropello,leve,2025-12-29 11:07:30,Guayaquil,Azuay,lluvia,4
-1.807654,-75.528366,colisión múltiple,leve,2024-03-03 12:30:02,Loja,Azuay,lluvia,5
-4.008166,-79.915535,atropello,leve,2025-12-06 21:15:56,Loja,Azuay,lluvia,3
-1.798289,-79.002291,atropello,leve,2024-07-14 16:27:42,Loja,Loja,nublado,4
1.458837,-77.933186,vuelco,leve,2024-07-04 14:29:14,Loja,Azuay,lluvia,2
0.912469,-76.354724,colisión múltiple,grave,2023-01-23 11:21:15,Loja,Azuay,nublado,5
-3.535784,-76.131995,colisión múltiple,leve,2025-12-15 18:12:02,Cuenca,Azuay,niebla,4
-3.498955,-80.443927,vuelco,fatal,2025-08-06 01:01:57,Santo Domingo,Azuay,soleado,5
-3.723851,-78.697737,colisión múltiple,leve,2023-12-12 21:05:17,Cuenca,Azuay,soleado,5
-1.146998,-78.458834,atropello,fatal,2025-04-04 03:39:28,Loja,Azuay,lluvia,4
-0.27992,-79.333197,vuelco,leve,2023-06-26 06:26:42,Loja,Azuay,niebla,3
-4.649551,-77.057034,choque,leve,2023-11-05 19:41:45,Manta,Azuay,soleado,2
-0.872048,-80.960481,atropello,grave,2023-04-19 21:53:22,Machala,Azuay,niebla,4
-4.116805,-76.671065,atropello,grave,2025-04-27 02:01:57,Cuenca,Azuay,nublado,3
1.387441,-79.820071,choque,grave,2023-11-12 16:19:19,Manta,Azuay,lluvia,5
-4.764751,-79.208927,colisión múltiple,fatal,2024-05-08 04:07:04,Cuenca,Guayas,nublado,5
-2.317236,-77.021336,choque,fatal,2025-04-23 15:47:29,Manta,Santo Domingo de los Tsáchilas,soleado,2
-3.452996,-80.488715,vuelco,leve,2023-04-05 11:51:16,Loja,Azuay,niebla,1
-4.549716,-79.293674,atropello,grave,2025-10-16 13:50:31,Manta,Manabí,soleado,3
-0.02686,-79.200279,atropello,fatal,2023-07-24 07:27:55,Loja,Tungurahua,niebla,3
-4.24727,-75.9363,atropello,fatal,2023-01-04 09:12:38,Loja,Loja,lluvia,1
-2.378951,-77.310837,choque,fatal,2023-03-19 15:35:43,Loja,Manabí,nublado,2
-4.702815,-79.887472,vuelco,fatal,2024-11-03 15:20:50,Cuenca,Azuay,lluvia,5
-0.592029,-77.979811,vuelco,grave,2023-03-08 09:05:46,Loja,Azuay,nublado,1
0.267194,-80.79595,vuelco,leve,2024-07-07 01:58:48,Loja,Loja,lluvia,5
-1.87973,-78.413348,vuelco,fatal,2025-01-29 16:42:24,Cuenca,Azuay,niebla,3
1.421704,-77.400996,atropello,grave,2024-12-08 16:25:15,Loja,Azuay,soleado,5
-3.626025,-77.926573,choque,leve,2023-03-23 00:03:04,Cuenca,Azuay,soleado,4
-4.987857,-76.681066,vuelco,leve,2025-01-08 09:51:20,Loja,Pichincha,lluvia,3
-2.204983,-76.167114,vuelco,fatal,2023-08-06 23:55:40,Cuenca,Loja,lluvia,4
-4.786455,-76.86731,choque,grave,2023-01-21 00:10:44,Cuenca,Azuay,soleado,4
-3.903741,-78.462286,choque,leve,2024-02-06 00:30:46,Cuenca,Azuay,lluvia,3
-1.263088,-78.094475,vuelco,grave,2023-10-31 20:45:57,Cuenca,Manabí,lluvia,4
-0.050942,-80.123363,vuelco,leve,2024-11-28 03:19:12,Cuenca,Azuay,lluvia,5
-1.223526,-75.471306,vuelco,grave,2025-08-19 23:22:33,Cuenca,Loja,lluvia,5
-1.614967,-76.670074,choque,leve,2023-05-06 09:09:10,Machala,Loja,nublado,3
-4.685844,-76.738418,colisión múltiple,fatal,2023-09-18 20:25:35,Loja,Loja,soleado,1
-3.335509,-77.66752,choque,fatal,2023-04-25 17:50:37,Cuenca,Pichincha,lluvia,3
-1.20324,-78.255871,choque,grave,2023-02-16 10:52:03,Cuenca,Guayas,niebla,5
-4.907294,-76.838353,atropello,grave,2024-02-28 13:56:49,Cuenca,Manabí,niebla,3
-2.258698,-76.157845,choque,grave,2025-08-16 23:14:12,Guayaquil,Guayas,lluvia,2
1.700977,-76.781451,vuelco,leve,2023-08-22 01:56:43,Cuenca,El Oro,lluvia,1
-0.610627,-77.4634,choque,fatal,2023-02-19 06:44:43,Guayaquil,Manabí,lluvia,5
-2.506629,-79.773,vuelco,fatal,2024-10-17 08:26:21,Machala,Tungurahua,soleado,3
1.573686,-76.89966,choque,fatal,2023-03-03 07:14:08,Cuenca,Manabí,soleado,4
-2.718577,-80.798869,vuelco,leve,2025-09-19 18:03:53,Cuenca,Santo Domingo de los Tsáchilas,soleado,2
1.036452,-75.557095,atropello,grave,2025-08-25 03:59:08,Cuenca,Azuay,niebla,4
-2.699693,-79.685179,atropello,grave,2025-01-20 07:18:26,Cuenca,Manabí,nublado,1
0.209605,-75.349369,atropello,leve,2025-01-30 17:49:18,Cuenca,Loja,niebla,1
-4.530481,-75.581702,atropello,grave,2025-01-12 00:32:18,Cuenca,Azuay,niebla,4
-0.606455,-76.317646,choque,grave,2023-03-15 22:29:15,Loja,Azuay,niebla,4
-0.790511,-80.44519,vuelco,fatal,2024-04-05 19:15:58,Cuenca,El Oro,niebla,1
0.431718,-76.550971,choque,fatal,2023-09-03 11:23:26,Cuenca,Tungurahua,niebla,5
-2.460502,-78.331942,vuelco,leve,2023-08-12 20:34:11,Quito,Azuay,niebla,2
-4.950659,-75.368074,atropello,fatal,2023-09-14 04:22:52,Loja,Loja,nublado,4
-2.400693,-77.885663,atropello,leve,2025-02-03 05:38:51,Manta,Azuay,soleado,3
-2.37025,-78.621458,atropello,fatal,2024-10-27 05:35:32,Cuenca,Azuay,lluvia,1
0.04789,-79.091632,choque,leve,2024-10-07 20:18:49,Santo Domingo,Loja,niebla,1
-3.618603,-80.397471,colisión múltiple,grave,2025-04-18 08:36:06,Ambato,Guayas,niebla,4
1.342024,-75.916009,atropello,grave,2023-02-23 06:09:57,Cuenca,Azuay,niebla,1
-0.846584,-78.45517,colisión múltiple,grave,2023-04-23 04:01:10,Cuenca,Loja,soleado,2
-0.07146,-76.990896,choque,fatal,2023-03-25 14:06:27,Cuenca,Azuay,soleado,5
-3.801076,-79.57393,choque,fatal,2023-06-09 08:07:34,Cuenca,Azuay,nublado,5
-1.228714,-75.35804,vuelco,grave,2024-04-14 06:45:30,Manta,Azuay,soleado,5
-4.183293,-76.223795,atropello,leve,2023-01-13 13:27:26,Quito,Azuay,niebla,2
1.043686,-76.244011,colisión múltiple,fatal,2023-04-24 03:07:52,Cuenca,Tungurahua,soleado,3
-0.653482,-77.550286,choque,grave,2025-09-20 06:37:13,Cuenca,Azuay,nublado,5
-1.547329,-75.782883,vuelco,grave,2025-02-20 14:26:38,Cuenca,Azuay,soleado,1
-2.529784,-77.217855,vuelco,grave,2025-12-18 00:02:43,Cuenca,Loja,soleado,1
-1.179904,-77.662231,atropello,grave,2025-04-07 06:46:13,Loja,Santo Domingo de los Tsáchilas,nublado,4
-4.325138,-80.080204,colisión múltiple,grave,2023-11-28 02:32:40,Cuenca,Pichincha,nublado,2
-4.636575,-78.823491,vuelco,fatal,2023-04-15 05:29:27,Cuenca,Loja,niebla,4
-2.935418,-77.251942,colisión múltiple,leve,2025-08-02 08:47:00,Cuenca,Loja,lluvia,5
1.975616,-80.414055,colisión múltiple,leve,2025-05-15 09:04:56,Cuenca,Azuay,lluvia,2
-2.788924,-75.346436,vuelco,leve,2025-05-18 19:44:54,Cuenca,Tungurahua,nublado,4
-1.922871,-79.099327,atropello,fatal,2023-04-24 20:38:06,Ambato,Azuay,niebla,2
-3.414609,-80.790458,vuelco,fatal,2023-01-29 16:25:26,Cuenca,Manabí,nublado,3
-2.550448,-75.825023,choque,grave,2023-07-24 19:34:02,Cuenca,El Oro,soleado,4
0.043224,-75.058498,atropello,fatal,2023-04-06 15:59:09,Loja,Manabí,niebla,1
