id,fecha,hora,tipo_accidente,provincia,ciudad,direccion,latitud,longitud,estado,victimas,heridos,vehiculos_involucrados,condicion_clima,condicion_via
2163,2025-01-23,22:21,Choque con objeto fijo,Azuay,Gualaceo,"Calle Sucre centro histórico, Gualaceo, Azuay, Ecuador",-2.885313,-78.7586787,EN_INVESTIGACION,0,2,2,Cubierto,Buena
2164,2023-06-30,03:43,Volcamiento,Azuay,Cuenca,"Calle Ordóñez centro histórico, Cuenca, Azuay, Ecuador",-2.9478934,-78.9576479,EN_INVESTIGACION,0,1,2,Cubierto,Buena
2165,2023-08-02,02:24,Colisión frontal,Pichincha,Quito,"Calle Sucre centro histórico, Quito, Pichincha, Ecuador",-0.2469189,-78.4174981,ARCHIVADO,3,0,2,Lluvia,Regular
2166,2024-02-25,06:24,Salida de vía,El Oro,Machala,"Av. Principal y Calle Solano, Machala, El Oro, Ecuador",-3.2712799,-79.9773692,EN_INVESTIGACION,1,1,2,Despejado,Regular
2167,2024-04-10,00:43,Colisión múltiple,Azuay,Cuenca,"Av. España sector sur, Cuenca, Azuay, Ecuador",-2.9061144,-78.9915043,REPORTADO,2,2,2,Cubierto,Regular
2168,2023-09-17,14:06,Caída de pasajero,Azuay,Gualaceo,"Av. 10 de Agosto y Calle Solano, Gualaceo, Azuay, Ecuador",-2.9024619,-78.7945174,EN_INVESTIGACION,1,2,2,Lluvia,Regular
2169,2025-01-18,23:41,Salida de vía,Manabí,Manta,"Calle Central centro histórico, Manta, Manabí, Ecuador",-0.9617323,-80.6847558,CERRADO,2,4,2,Cubierto,Buena
2170,2023-01-09,15:15,Colisión múltiple,Manabí,Manta,"Av. España centro histórico, Manta, Manabí, Ecuador",-0.9747071,-80.72592,CERRADO,2,1,2,Cubierto,Buena
2171,2023-03-30,14:25,Atropello,Guayas,Guayaquil,"Av. 10 de Agosto y Av. González Suárez, Guayaquil, Guayas, Ecuador",-2.1985876,-79.960562,ARCHIVADO,2,3,1,Despejado,Regular
2172,2023-08-12,22:25,Colisión frontal,Pichincha,Sangolquí,"Av. España y Av. González Suárez, Sangolquí, Pichincha, Ecuador",-0.2978854,-78.4388098,CERRADO,1,3,1,Cubierto,Buena
2173,2023-04-21,14:51,Salida de vía,Azuay,Cuenca,"Calle Sucre centro histórico, Cuenca, Azuay, Ecuador",-2.8913,-79.0205897,CERRADO,1,2,3,Cubierto,Buena
2174,2025-02-13,15:33,Choque con objeto fijo,Loja,Loja,"Calle Bolívar sector norte, Loja, Loja, Ecuador",-3.975013,-79.2007188,REPORTADO,1,4,1,Neblina,Regular
2175,2025-08-12,14:24,Colisión lateral,Azuay,Cuenca,"Calle Bolívar sector norte, Cuenca, Azuay, Ecuador",-2.8675068,-78.9927541,REPORTADO,2,0,2,Despejado,Regular
2176,2025-10-23,10:18,Colisión frontal,Azuay,Cuenca,"Calle Bolívar y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8716595,-78.9960437,ARCHIVADO,1,1,1,Cubierto,Regular
2177,2023-06-28,04:59,Salida de vía,Azuay,Cuenca,"Calle Sucre y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9086859,-78.9601054,EN_INVESTIGACION,1,1,2,Despejado,Buena
2178,2023-04-20,06:08,Atropello,Azuay,Cuenca,"Calle Bolívar sector norte, Cuenca, Azuay, Ecuador",-2.8959886,-78.995391,ARCHIVADO,1,0,2,Despejado,Buena
2179,2025-01-23,11:44,Colisión múltiple,Azuay,Cuenca,"Av. Principal y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9280512,-78.9933349,REPORTADO,0,0,1,Despejado,Mala
2180,2025-01-08,18:17,Colisión múltiple,Azuay,Paute,"Av. 10 de Agosto y Calle Solano, Paute, Azuay, Ecuador",-2.7811518,-78.7594548,EN_INVESTIGACION,0,1,3,Cubierto,Mala
2181,2023-01-30,13:20,Colisión frontal,Azuay,Cuenca,"Calle Ordóñez parque industrial, Cuenca, Azuay, Ecuador",-2.9441413,-78.9954641,ARCHIVADO,0,0,3,Lluvia,Regular
2182,2023-02-24,11:24,Choque con objeto fijo,Azuay,Cuenca,"Av. España sector sur, Cuenca, Azuay, Ecuador",-2.8737308,-79.0035599,CERRADO,1,0,1,Despejado,Regular
2183,2023-09-16,13:13,Caída de pasajero,Azuay,Cuenca,"Av. 10 de Agosto y Calle Solano, Cuenca, Azuay, Ecuador",-2.9274227,-78.9892478,ARCHIVADO,1,2,2,Cubierto,Mala
2184,2025-09-26,13:54,Volcamiento,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.9420894,-79.0117166,ARCHIVADO,0,1,2,Lluvia,Buena
2185,2023-10-19,13:56,Colisión frontal,Azuay,Cuenca,"Av. Loja parque industrial, Cuenca, Azuay, Ecuador",-2.9337633,-79.0374541,EN_INVESTIGACION,0,1,2,Despejado,Buena
2186,2023-03-18,13:41,Colisión múltiple,Azuay,Cuenca,"Av. Principal parque industrial, Cuenca, Azuay, Ecuador",-2.9298706,-79.0172293,REPORTADO,4,2,1,Despejado,Regular
2187,2023-03-09,14:27,Colisión múltiple,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.944985,-79.0161207,ARCHIVADO,0,0,2,Cubierto,Regular
2188,2023-05-29,23:38,Atropello,Pichincha,Quito,"Av. 10 de Agosto parque industrial, Quito, Pichincha, Ecuador",-0.1788268,-78.4704729,EN_INVESTIGACION,0,3,1,Cubierto,Buena
2189,2023-04-24,17:08,Atropello,Manabí,Manta,"Calle Bolívar parque industrial, Manta, Manabí, Ecuador",-0.974733,-80.6885512,ARCHIVADO,1,0,2,Despejado,Buena
2190,2026-01-01,14:50,Atropello,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.9355673,-79.0053303,ARCHIVADO,0,0,2,Lluvia,Regular
2191,2023-12-09,13:36,Colisión frontal,Azuay,Cuenca,"Av. España sector norte, Cuenca, Azuay, Ecuador",-2.9438959,-79.0487844,ARCHIVADO,2,1,2,Despejado,Mala
2192,2025-05-03,22:52,Colisión frontal,Azuay,Cuenca,"Av. 10 de Agosto sector norte, Cuenca, Azuay, Ecuador",-2.8927134,-78.9992982,ARCHIVADO,0,1,3,Neblina,Buena
2193,2025-08-11,22:16,Colisión múltiple,Azuay,Cuenca,"Calle Ordóñez centro histórico, Cuenca, Azuay, Ecuador",-2.8622966,-79.0001126,CERRADO,0,0,2,Cubierto,Buena
2194,2023-04-19,13:05,Atropello,Azuay,Cuenca,"Calle Ordóñez y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8541209,-79.0510305,CERRADO,0,1,2,Despejado,Regular
2195,2023-05-26,22:41,Salida de vía,Azuay,Cuenca,"Av. España y Calle Solano, Cuenca, Azuay, Ecuador",-2.9402992,-79.0514934,ARCHIVADO,0,1,3,Despejado,Regular
2196,2025-03-25,17:32,Colisión frontal,Azuay,Cuenca,"Calle Bolívar y Calle Solano, Cuenca, Azuay, Ecuador",-2.9315723,-79.001773,ARCHIVADO,1,4,4,Cubierto,Buena
2197,2025-12-08,06:57,Colisión lateral,Azuay,Cuenca,"Av. Loja sector norte, Cuenca, Azuay, Ecuador",-2.8855428,-79.0513415,EN_INVESTIGACION,1,1,4,Cubierto,Buena
2198,2023-06-23,18:38,Colisión lateral,Pichincha,Quito,"Av. España centro histórico, Quito, Pichincha, Ecuador",-0.1093447,-78.4130535,REPORTADO,1,0,2,Cubierto,Regular
2199,2025-09-22,03:23,Atropello,Guayas,Guayaquil,"Av. Principal sector sur, Guayaquil, Guayas, Ecuador",-2.221942,-79.95595,ARCHIVADO,2,2,1,Lluvia,Buena
2200,2025-02-02,23:28,Salida de vía,Azuay,Cuenca,"Calle Ordóñez parque industrial, Cuenca, Azuay, Ecuador",-2.9331113,-79.0432056,EN_INVESTIGACION,2,0,1,Despejado,Mala
2201,2023-01-02,01:43,Colisión múltiple,Azuay,Gualaceo,"Av. Principal y Calle Solano, Gualaceo, Azuay, Ecuador",-2.9127686,-78.7759575,ARCHIVADO,1,1,2,Despejado,Buena
2202,2025-08-27,05:43,Volcamiento,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.9255153,-79.020086,REPORTADO,0,2,2,Lluvia,Buena
2203,2024-07-04,20:29,Caída de pasajero,Azuay,Cuenca,"Calle Bolívar centro histórico, Cuenca, Azuay, Ecuador",-2.8511495,-78.9874686,ARCHIVADO,1,3,4,Cubierto,Buena
2204,2025-02-24,21:43,Choque con objeto fijo,Guayas,Guayaquil,"Av. Loja y Calle Solano, Guayaquil, Guayas, Ecuador",-2.1175631,-79.945491,CERRADO,0,0,2,Cubierto,Buena
2205,2025-01-20,02:57,Volcamiento,Azuay,Cuenca,"Calle Bolívar sector sur, Cuenca, Azuay, Ecuador",-2.9118861,-79.0004268,EN_INVESTIGACION,3,2,2,Despejado,Regular
2206,2025-02-15,17:07,Salida de vía,Guayas,Guayaquil,"Av. Principal centro histórico, Guayaquil, Guayas, Ecuador",-2.2571187,-79.96763,CERRADO,1,2,3,Cubierto,Regular
2207,2024-09-02,19:46,Salida de vía,Azuay,Cuenca,"Calle Central sector norte, Cuenca, Azuay, Ecuador",-2.8830566,-78.991718,CERRADO,1,0,1,Neblina,Regular
2208,2023-04-03,21:22,Colisión múltiple,Azuay,Cuenca,"Av. España sector norte, Cuenca, Azuay, Ecuador",-2.9090211,-79.0069356,CERRADO,0,1,2,Despejado,Buena
2209,2025-06-22,23:37,Colisión lateral,Guayas,Guayaquil,"Calle Central y Calle Solano, Guayaquil, Guayas, Ecuador",-2.2029291,-79.9644592,REPORTADO,2,0,2,Despejado,Regular
2210,2025-04-20,21:27,Caída de pasajero,Azuay,Cuenca,"Calle Bolívar y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9165628,-79.0381918,REPORTADO,1,2,2,Cubierto,Buena
2211,2024-02-11,20:17,Colisión frontal,Pichincha,Quito,"Av. Principal y Av. González Suárez, Quito, Pichincha, Ecuador",-0.2449521,-78.3947247,EN_INVESTIGACION,2,1,1,Cubierto,Mala
2212,2024-11-16,10:18,Atropello,Azuay,Cuenca,"Calle Ordóñez centro histórico, Cuenca, Azuay, Ecuador",-2.890164,-78.9830344,REPORTADO,2,0,1,Lluvia,Buena
2213,2024-07-27,14:19,Salida de vía,Loja,Loja,"Av. Principal sector norte, Loja, Loja, Ecuador",-4.0040782,-79.2104112,EN_INVESTIGACION,1,3,4,Cubierto,Regular
2214,2024-01-05,02:16,Salida de vía,Azuay,Cuenca,"Calle Central sector sur, Cuenca, Azuay, Ecuador",-2.9264076,-79.0462034,EN_INVESTIGACION,1,1,3,Despejado,Buena
2215,2025-07-02,13:39,Colisión múltiple,Pichincha,Quito,"Calle Ordóñez sector sur, Quito, Pichincha, Ecuador",-0.2320549,-78.4201978,CERRADO,1,1,1,Cubierto,Buena
2216,2023-08-25,19:59,Atropello,Azuay,Cuenca,"Calle Bolívar sector sur, Cuenca, Azuay, Ecuador",-2.8823454,-79.0012071,REPORTADO,2,4,2,Cubierto,Buena
2217,2024-03-03,08:24,Volcamiento,Loja,Catamayo,"Av. Principal y Calle Solano, Catamayo, Loja, Ecuador",-3.9840473,-79.354027,EN_INVESTIGACION,2,2,2,Lluvia,Buena
2218,2024-12-16,13:07,Colisión lateral,Azuay,Cuenca,"Calle Sucre sector sur, Cuenca, Azuay, Ecuador",-2.9428265,-79.0278399,ARCHIVADO,0,0,3,Lluvia,Buena
2219,2025-05-07,10:39,Choque con objeto fijo,El Oro,Machala,"Av. Principal sector norte, Machala, El Oro, Ecuador",-3.2671037,-79.9383545,EN_INVESTIGACION,0,0,2,Cubierto,Mala
2220,2025-06-20,21:11,Colisión múltiple,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.8508485,-79.0318329,ARCHIVADO,2,0,1,Lluvia,Buena
2221,2023-08-04,04:40,Colisión lateral,Azuay,Cuenca,"Calle Bolívar centro histórico, Cuenca, Azuay, Ecuador",-2.8626693,-78.9728377,REPORTADO,1,2,2,Cubierto,Regular
2222,2023-06-08,10:44,Choque con objeto fijo,Azuay,Cuenca,"Calle Sucre centro histórico, Cuenca, Azuay, Ecuador",-2.9276343,-79.0159667,CERRADO,1,1,2,Despejado,Regular
2223,2023-12-05,20:54,Atropello,Azuay,Paute,"Calle Sucre y Av. González Suárez, Paute, Azuay, Ecuador",-2.7860098,-78.7356534,REPORTADO,3,3,2,Cubierto,Buena
2224,2024-07-12,12:37,Choque con objeto fijo,Azuay,Gualaceo,"Av. Loja centro histórico, Gualaceo, Azuay, Ecuador",-2.9104643,-78.7647337,EN_INVESTIGACION,5,2,4,Cubierto,Buena
2225,2024-03-27,21:10,Colisión múltiple,Azuay,Cuenca,"Calle Central parque industrial, Cuenca, Azuay, Ecuador",-2.9166807,-78.982813,EN_INVESTIGACION,1,0,1,Lluvia,Mala
2226,2023-09-17,14:59,Colisión múltiple,Azuay,Sigsig,"Av. 10 de Agosto y Av. González Suárez, Sigsig, Azuay, Ecuador",-3.0523997,-78.7976492,ARCHIVADO,3,2,2,Despejado,Buena
2227,2023-03-01,23:15,Atropello,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.8668388,-78.9754834,ARCHIVADO,1,0,1,Neblina,Mala
2228,2024-04-11,07:17,Caída de pasajero,Azuay,Cuenca,"Calle Sucre sector sur, Cuenca, Azuay, Ecuador",-2.8634577,-79.0499383,EN_INVESTIGACION,1,1,1,Cubierto,Mala
2229,2023-03-16,01:16,Caída de pasajero,Pichincha,Quito,"Calle Bolívar sector norte, Quito, Pichincha, Ecuador",-0.1499719,-78.525402,CERRADO,2,1,1,Despejado,Buena
2230,2023-09-17,05:35,Caída de pasajero,Guayas,Guayaquil,"Calle Ordóñez y Calle Solano, Guayaquil, Guayas, Ecuador",-2.202869,-79.8805259,CERRADO,2,2,1,Cubierto,Buena
2231,2025-04-20,16:38,Volcamiento,Azuay,Cuenca,"Calle Ordóñez sector sur, Cuenca, Azuay, Ecuador",-2.9098261,-79.0039388,REPORTADO,1,0,2,Cubierto,Mala
2232,2025-05-12,20:50,Choque con objeto fijo,Azuay,Cuenca,"Av. 10 de Agosto parque industrial, Cuenca, Azuay, Ecuador",-2.8504474,-79.0423783,ARCHIVADO,1,1,2,Lluvia,Buena
2233,2024-07-24,16:42,Choque con objeto fijo,Azuay,Paute,"Av. 10 de Agosto sector sur, Paute, Azuay, Ecuador",-2.7780363,-78.75312,EN_INVESTIGACION,1,2,2,Despejado,Regular
2234,2024-12-22,17:29,Colisión múltiple,Azuay,Cuenca,"Av. Principal y Calle Solano, Cuenca, Azuay, Ecuador",-2.936799,-79.0400263,ARCHIVADO,3,0,2,Lluvia,Regular
2235,2023-11-23,13:17,Colisión frontal,Azuay,Cuenca,"Calle Ordóñez sector sur, Cuenca, Azuay, Ecuador",-2.8551727,-78.9679399,REPORTADO,2,1,1,Despejado,Mala
2236,2024-05-16,18:32,Colisión frontal,Azuay,Gualaceo,"Calle Central y Av. González Suárez, Gualaceo, Azuay, Ecuador",-2.8814183,-78.7570387,ARCHIVADO,0,2,1,Despejado,Buena
2237,2023-06-05,01:34,Colisión frontal,Azuay,Cuenca,"Calle Central sector norte, Cuenca, Azuay, Ecuador",-2.9292685,-79.0203561,EN_INVESTIGACION,1,0,3,Despejado,Buena
2238,2025-10-02,05:32,Colisión múltiple,Azuay,Cuenca,"Calle Central sector norte, Cuenca, Azuay, Ecuador",-2.8831781,-79.0075197,ARCHIVADO,1,1,2,Cubierto,Mala
2239,2025-10-10,10:36,Caída de pasajero,Azuay,Cuenca,"Calle Sucre sector norte, Cuenca, Azuay, Ecuador",-2.908261,-79.0201189,REPORTADO,3,1,2,Cubierto,Buena
2240,2025-06-26,03:19,Caída de pasajero,Azuay,Cuenca,"Av. España y Calle Solano, Cuenca, Azuay, Ecuador",-2.8907219,-78.9983407,EN_INVESTIGACION,2,3,2,Despejado,Mala
2241,2023-05-07,14:57,Atropello,Manabí,Manta,"Calle Central sector sur, Manta, Manabí, Ecuador",-0.9880125,-80.7105956,CERRADO,0,0,2,Despejado,Buena
2242,2024-08-28,10:09,Colisión frontal,Manabí,Manta,"Calle Bolívar y Calle Solano, Manta, Manabí, Ecuador",-0.9644917,-80.7046828,EN_INVESTIGACION,1,1,2,Despejado,Buena
2243,2023-10-17,09:03,Volcamiento,Azuay,Cuenca,"Calle Sucre parque industrial, Cuenca, Azuay, Ecuador",-2.9290893,-78.9816729,EN_INVESTIGACION,0,3,2,Cubierto,Buena
2244,2023-12-21,18:12,Salida de vía,Loja,Loja,"Calle Bolívar sector norte, Loja, Loja, Ecuador",-4.0214881,-79.2127101,REPORTADO,1,0,2,Despejado,Regular
2245,2023-12-04,11:30,Caída de pasajero,Azuay,Cuenca,"Av. Principal parque industrial, Cuenca, Azuay, Ecuador",-2.8720787,-78.9995107,REPORTADO,1,2,2,Despejado,Buena
2246,2023-11-12,10:19,Salida de vía,Manabí,Manta,"Av. Principal y Calle Solano, Manta, Manabí, Ecuador",-0.9820303,-80.6972028,REPORTADO,4,2,1,Despejado,Mala
2247,2025-10-25,22:23,Colisión múltiple,Loja,Loja,"Calle Central y Av. González Suárez, Loja, Loja, Ecuador",-3.9889565,-79.1862254,EN_INVESTIGACION,2,2,2,Despejado,Buena
2248,2025-10-07,07:18,Atropello,Azuay,Cuenca,"Calle Central y Calle Solano, Cuenca, Azuay, Ecuador",-2.8765975,-78.9948892,EN_INVESTIGACION,0,0,1,Cubierto,Buena
2249,2023-07-08,09:37,Choque con objeto fijo,Azuay,Cuenca,"Av. Principal y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9012822,-79.0425818,REPORTADO,1,1,2,Cubierto,Regular
2250,2024-01-21,03:52,Colisión lateral,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.9239667,-79.0139901,EN_INVESTIGACION,0,0,2,Neblina,Regular
2251,2023-11-07,07:48,Salida de vía,Azuay,Cuenca,"Av. 10 de Agosto sector sur, Cuenca, Azuay, Ecuador",-2.8901701,-79.0045292,REPORTADO,5,4,2,Cubierto,Buena
2252,2024-03-21,22:35,Colisión lateral,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.9212815,-79.0552536,ARCHIVADO,1,1,3,Despejado,Regular
2253,2024-05-24,08:51,Choque con objeto fijo,Guayas,Guayaquil,"Calle Sucre sector sur, Guayaquil, Guayas, Ecuador",-2.1900017,-79.9225998,REPORTADO,4,0,3,Cubierto,Buena
2254,2025-07-18,11:48,Atropello,Azuay,Cuenca,"Calle Sucre parque industrial, Cuenca, Azuay, Ecuador",-2.8766392,-79.0535054,ARCHIVADO,0,0,2,Cubierto,Buena
2255,2025-10-15,20:32,Colisión lateral,Azuay,Cuenca,"Calle Central parque industrial, Cuenca, Azuay, Ecuador",-2.8916172,-78.9617526,REPORTADO,1,3,2,Neblina,Mala
2256,2025-02-15,06:03,Salida de vía,El Oro,Machala,"Av. 10 de Agosto sector sur, Machala, El Oro, Ecuador",-3.2776354,-79.957001,REPORTADO,0,1,1,Lluvia,Mala
2257,2024-05-17,22:08,Volcamiento,El Oro,Machala,"Calle Bolívar parque industrial, Machala, El Oro, Ecuador",-3.2826147,-79.9477591,ARCHIVADO,0,1,2,Despejado,Regular
2258,2023-05-15,08:41,Colisión frontal,Guayas,Guayaquil,"Av. 10 de Agosto y Av. González Suárez, Guayaquil, Guayas, Ecuador",-2.1813149,-79.9031215,EN_INVESTIGACION,0,0,3,Lluvia,Buena
2259,2024-08-23,09:56,Volcamiento,Manabí,Portoviejo,"Av. Loja y Av. González Suárez, Portoviejo, Manabí, Ecuador",-1.0530174,-80.4315055,ARCHIVADO,1,2,3,Cubierto,Buena
2260,2023-10-17,21:23,Caída de pasajero,Pichincha,Quito,"Av. España sector norte, Quito, Pichincha, Ecuador",-0.2292929,-78.5441897,CERRADO,5,0,2,Despejado,Regular
2261,2024-03-15,09:33,Atropello,Azuay,Cuenca,"Calle Bolívar sector sur, Cuenca, Azuay, Ecuador",-2.8639335,-78.9981883,ARCHIVADO,1,3,2,Cubierto,Buena
2262,2023-10-25,07:34,Colisión frontal,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.8610342,-78.9962055,EN_INVESTIGACION,1,1,2,Cubierto,Mala
2263,2025-09-09,22:17,Colisión lateral,Azuay,Cuenca,"Av. 10 de Agosto y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8690839,-79.0129327,ARCHIVADO,2,0,2,Despejado,Buena
2264,2025-09-11,12:02,Colisión lateral,Manabí,Manta,"Av. España sector norte, Manta, Manabí, Ecuador",-0.9527084,-80.6841175,CERRADO,0,0,2,Despejado,Regular
2265,2023-08-19,22:19,Volcamiento,Azuay,Cuenca,"Av. 10 de Agosto y Calle Solano, Cuenca, Azuay, Ecuador",-2.8928877,-79.0378215,REPORTADO,1,1,1,Despejado,Buena
2266,2023-07-02,16:38,Atropello,Azuay,Cuenca,"Av. 10 de Agosto parque industrial, Cuenca, Azuay, Ecuador",-2.9232202,-79.0360355,REPORTADO,2,1,2,Despejado,Mala
2267,2025-03-26,16:15,Salida de vía,Manabí,Manta,"Av. España y Av. González Suárez, Manta, Manabí, Ecuador",-0.9828886,-80.7205151,ARCHIVADO,1,4,3,Despejado,Mala
2268,2024-10-06,08:21,Caída de pasajero,Azuay,Cuenca,"Av. 10 de Agosto sector sur, Cuenca, Azuay, Ecuador",-2.8945866,-78.9971008,REPORTADO,0,4,3,Despejado,Mala
2269,2025-10-13,04:14,Salida de vía,Azuay,Cuenca,"Calle Ordóñez sector norte, Cuenca, Azuay, Ecuador",-2.90745,-78.9943579,EN_INVESTIGACION,2,2,2,Lluvia,Regular
2270,2025-12-22,07:34,Caída de pasajero,Pichincha,Quito,"Av. Principal centro histórico, Quito, Pichincha, Ecuador",-0.247648,-78.5337539,CERRADO,2,1,1,Lluvia,Buena
2271,2023-06-24,13:43,Caída de pasajero,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.9329171,-79.0040923,REPORTADO,0,1,2,Despejado,Mala
2272,2024-07-17,16:40,Choque con objeto fijo,Guayas,Guayaquil,"Av. España y Av. González Suárez, Guayaquil, Guayas, Ecuador",-2.2351609,-79.9229745,ARCHIVADO,2,0,2,Despejado,Buena
2273,2024-11-17,22:07,Choque con objeto fijo,Azuay,Cuenca,"Av. Loja centro histórico, Cuenca, Azuay, Ecuador",-2.9100687,-78.9747134,CERRADO,1,1,2,Cubierto,Buena
2274,2025-09-01,22:44,Caída de pasajero,Pichincha,Sangolquí,"Av. 10 de Agosto y Av. González Suárez, Sangolquí, Pichincha, Ecuador",-0.3220841,-78.4441186,ARCHIVADO,1,1,4,Despejado,Mala
2275,2023-05-17,20:28,Volcamiento,Guayas,Milagro,"Av. España sector norte, Milagro, Guayas, Ecuador",-2.1276449,-79.5819538,ARCHIVADO,1,2,2,Despejado,Buena
2276,2025-04-18,22:13,Volcamiento,Azuay,Cuenca,"Av. Loja sector sur, Cuenca, Azuay, Ecuador",-2.8568247,-79.0538862,CERRADO,3,1,2,Despejado,Mala
2277,2025-06-30,00:29,Colisión lateral,Pichincha,Quito,"Av. Loja parque industrial, Quito, Pichincha, Ecuador",-0.2360946,-78.4060126,CERRADO,2,1,2,Despejado,Regular
2278,2024-09-09,17:18,Colisión lateral,Azuay,Cuenca,"Av. España y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9042481,-78.9994409,EN_INVESTIGACION,1,1,1,Neblina,Regular
2279,2025-09-16,05:43,Colisión múltiple,Azuay,Cuenca,"Calle Sucre sector sur, Cuenca, Azuay, Ecuador",-2.8837973,-78.9879933,ARCHIVADO,1,1,2,Despejado,Buena
2280,2025-07-23,22:30,Colisión lateral,Manabí,Manta,"Calle Central sector norte, Manta, Manabí, Ecuador",-0.9417956,-80.679083,EN_INVESTIGACION,3,2,1,Cubierto,Mala
2281,2025-12-04,19:17,Colisión lateral,Azuay,Cuenca,"Av. Principal sector sur, Cuenca, Azuay, Ecuador",-2.8780843,-79.0271779,REPORTADO,0,1,1,Lluvia,Buena
2282,2023-07-31,18:54,Volcamiento,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.8621248,-79.0509779,ARCHIVADO,1,1,2,Despejado,Mala
2283,2025-11-23,17:54,Caída de pasajero,Azuay,Cuenca,"Av. Loja y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9269919,-78.9661614,ARCHIVADO,5,2,4,Cubierto,Regular
2284,2023-04-26,15:35,Colisión lateral,Guayas,Guayaquil,"Av. Loja sector norte, Guayaquil, Guayas, Ecuador",-2.2284094,-79.9329958,EN_INVESTIGACION,0,3,1,Lluvia,Regular
2285,2023-12-01,05:25,Colisión múltiple,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.9362875,-78.9699888,ARCHIVADO,2,1,1,Cubierto,Buena
2286,2024-03-16,18:41,Caída de pasajero,Guayas,Guayaquil,"Calle Ordóñez y Calle Solano, Guayaquil, Guayas, Ecuador",-2.1893907,-79.8603171,ARCHIVADO,1,2,2,Despejado,Buena
2287,2024-01-22,21:47,Colisión múltiple,Guayas,Guayaquil,"Av. Principal parque industrial, Guayaquil, Guayas, Ecuador",-2.2311494,-79.8470135,REPORTADO,1,2,2,Lluvia,Regular
2288,2025-06-09,18:14,Atropello,Azuay,Cuenca,"Av. Principal sector sur, Cuenca, Azuay, Ecuador",-2.8740994,-79.0246402,REPORTADO,1,3,2,Despejado,Buena
2289,2025-06-10,15:46,Choque con objeto fijo,Azuay,Cuenca,"Calle Ordóñez sector sur, Cuenca, Azuay, Ecuador",-2.9090317,-79.034931,EN_INVESTIGACION,2,1,3,Lluvia,Regular
2290,2024-10-10,14:08,Salida de vía,Azuay,Cuenca,"Calle Ordóñez sector sur, Cuenca, Azuay, Ecuador",-2.8524439,-78.9913397,CERRADO,2,0,2,Despejado,Buena
2291,2025-09-03,18:22,Colisión frontal,Loja,Loja,"Av. Principal y Av. González Suárez, Loja, Loja, Ecuador",-3.9669274,-79.2157969,CERRADO,1,0,1,Despejado,Mala
2292,2024-04-07,01:13,Atropello,Azuay,Sigsig,"Av. 10 de Agosto parque industrial, Sigsig, Azuay, Ecuador",-3.0415433,-78.7920242,CERRADO,1,4,2,Cubierto,Buena
2293,2023-03-09,14:48,Choque con objeto fijo,Azuay,Cuenca,"Av. Principal parque industrial, Cuenca, Azuay, Ecuador",-2.8809344,-78.9593361,ARCHIVADO,1,0,2,Despejado,Buena
2294,2025-01-23,03:08,Caída de pasajero,Azuay,Cuenca,"Calle Bolívar sector sur, Cuenca, Azuay, Ecuador",-2.9107445,-79.0428283,REPORTADO,0,2,3,Lluvia,Buena
2295,2024-03-03,06:08,Colisión múltiple,Manabí,Manta,"Av. 10 de Agosto y Av. González Suárez, Manta, Manabí, Ecuador",-0.9573975,-80.6951414,EN_INVESTIGACION,5,0,2,Despejado,Buena
2296,2024-04-17,14:08,Volcamiento,Guayas,Guayaquil,"Calle Ordóñez parque industrial, Guayaquil, Guayas, Ecuador",-2.1773903,-79.9352091,EN_INVESTIGACION,0,2,1,Despejado,Regular
2297,2023-04-19,00:34,Choque con objeto fijo,Guayas,Guayaquil,"Av. Loja parque industrial, Guayaquil, Guayas, Ecuador",-2.188687,-79.9183496,EN_INVESTIGACION,1,3,1,Cubierto,Buena
2298,2024-02-07,21:07,Volcamiento,Azuay,Gualaceo,"Av. España sector norte, Gualaceo, Azuay, Ecuador",-2.9006013,-78.7708913,ARCHIVADO,2,4,1,Cubierto,Mala
